Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2001,2001 Annual,"Diet, Fruit & Vegetables",Delaware,30,22.5,-0.18,24.6,20.4,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Florida,24,23.2,0,24.5,21.9,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Georgia,33,22.3,-0.23,23.9,20.7,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Hawaii,32,22.4,-0.2,23.8,21,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Idaho,39,21.1,-0.54,22.4,19.8,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Illinois,22,23.3,0.03,25.6,21,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Indiana,45,20,-0.82,21.6,18.4,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Iowa,49,18.1,-1.3,19.5,16.7,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Kansas,19,23.4,0.05,24.8,22,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Kentucky,28,22.7,-0.13,24.1,21.3,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Louisiana,50,15.8,-1.89,16.9,14.7,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Maine,16,24.5,0.33,26.5,22.5,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Maryland,8,27.4,1.07,29.1,25.7,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Massachusetts,3,30,1.74,31.2,28.8,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Michigan,26,23.1,-0.03,24.9,21.3,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Minnesota,17,24.3,0.28,26,22.6,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Mississippi,47,18.6,-1.18,20.6,16.6,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Missouri,40,20.7,-0.64,22.4,19,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Montana,27,22.8,-0.1,24.8,20.8,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Nebraska,41,20.6,-0.66,22.2,19,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Nevada,38,21.3,-0.49,23.9,18.7,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",New Hampshire,12,26.2,0.77,28.5,23.9,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",New Jersey,8,27.4,1.07,29.1,25.7,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",New Mexico,43,20.5,-0.69,22.1,18.9,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",New York,7,27.5,1.1,29.3,25.7,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",North Carolina,34,22.1,-0.28,23.8,20.4,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",North Dakota,24,23.2,0,25.2,21.2,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Ohio,36,21.4,-0.46,23.4,19.4,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Oklahoma,48,18.2,-1.28,19.6,16.8,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Oregon,10,26.8,0.92,28.4,25.2,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Pennsylvania,22,23.3,0.03,24.8,21.8,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Rhode Island,5,29.2,1.53,30.9,27.5,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",South Carolina,15,24.6,0.36,26.3,22.9,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",South Dakota,46,19.9,-0.84,21.1,18.7,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Tennessee,2,34.1,2,36.1,32.1,AHR data,
2001,2001 Annual,"Diet, Fruit & Vegetables",Texas,19,23.4,0.05,24.7,22.1,AHR data,
2001,2001 Annual,Heart Deaths,Alabama,43,305.4,0.76,,,AHR data,
2001,2001 Annual,Heart Deaths,Alaska,2,197.3,-2,,,AHR data,
2001,2001 Annual,Heart Deaths,Arizona,13,234.6,-1.08,,,AHR data,
2001,2001 Annual,Heart Deaths,Arkansas,42,297.9,0.57,,,AHR data,
2001,2001 Annual,Heart Deaths,California,22,260.7,-0.4,,,AHR data,
2001,2001 Annual,Heart Deaths,Colorado,5,210.6,-1.71,,,AHR data,
2001,2001 Annual,Heart Deaths,Connecticut,22,260.7,-0.4,,,AHR data,
2001,2001 Annual,Heart Deaths,Delaware,32,278.9,0.07,,,AHR data,
2001,2001 Annual,Heart Deaths,Florida,19,255.9,-0.53,,,AHR data,
2001,2001 Annual,Heart Deaths,Georgia,39,292.9,0.43,,,AHR data,
2001,2001 Annual,Heart Deaths,Hawaii,1,182.8,-2,,,AHR data,
2001,2001 Annual,Heart Deaths,Idaho,7,219,-1.49,,,AHR data,
2001,2001 Annual,Heart Deaths,Illinois,34,279.5,0.09,,,AHR data,
2001,2001 Annual,Heart Deaths,Indiana,35,288.9,0.33,,,AHR data,
2001,2001 Annual,Heart Deaths,Iowa,26,262.7,-0.35,,,AHR data,
2001,2001 Annual,Heart Deaths,Kansas,18,251.8,-0.64,,,AHR data,
2001,2001 Annual,Heart Deaths,Kentucky,46,314.9,1.01,,,AHR data,
2001,2001 Annual,Heart Deaths,Louisiana,41,295.4,0.5,,,AHR data,
2001,2001 Annual,Heart Deaths,Maine,24,261.8,-0.37,,,AHR data,
2001,2001 Annual,Heart Deaths,Maryland,21,258.7,-0.46,,,AHR data,
2001,2001 Annual,Heart Deaths,Massachusetts,14,239.2,-0.96,,,AHR data,
2001,2001 Annual,Heart Deaths,Michigan,38,291.9,0.41,,,AHR data,
2001,2001 Annual,Heart Deaths,Minnesota,4,197.9,-2,,,AHR data,
2001,2001 Annual,Heart Deaths,Mississippi,50,350.6,1.94,,,AHR data,
2001,2001 Annual,Heart Deaths,Missouri,44,306.9,0.8,,,AHR data,
2001,2001 Annual,Heart Deaths,Montana,11,226.9,-1.28,,,AHR data,
2001,2001 Annual,Heart Deaths,Nebraska,25,262.5,-0.36,,,AHR data,
2001,2001 Annual,Heart Deaths,Nevada,36,289.3,0.34,,,AHR data,
2001,2001 Annual,Heart Deaths,New Hampshire,16,244.4,-0.83,,,AHR data,
2001,2001 Annual,Heart Deaths,New Jersey,30,275.6,-0.02,,,AHR data,
2001,2001 Annual,Heart Deaths,New Mexico,6,214.1,-1.62,,,AHR data,
2001,2001 Annual,Heart Deaths,New York,47,317.6,1.08,,,AHR data,
2001,2001 Annual,Heart Deaths,North Carolina,29,269.1,-0.18,,,AHR data,
2001,2001 Annual,Heart Deaths,North Dakota,9,222.4,-1.4,,,AHR data,
2001,2001 Annual,Heart Deaths,Ohio,40,293.4,0.45,,,AHR data,
2001,2001 Annual,Heart Deaths,Oklahoma,48,325.5,1.28,,,AHR data,
2001,2001 Annual,Heart Deaths,Oregon,8,220.6,-1.45,,,AHR data,
2001,2001 Annual,Heart Deaths,Pennsylvania,37,291,0.39,,,AHR data,
2001,2001 Annual,Heart Deaths,Rhode Island,27,266.1,-0.26,,,AHR data,
2001,2001 Annual,Heart Deaths,South Carolina,33,279.4,0.08,,,AHR data,
2001,2001 Annual,Heart Deaths,South Dakota,15,243.7,-0.85,,,AHR data,
2001,2001 Annual,Heart Deaths,Tennessee,45,311.2,0.91,,,AHR data,
2001,2001 Annual,Heart Deaths,Texas,31,278,0.05,,,AHR data,
2001,2001 Annual,Heart Deaths,Utah,3,197.7,-2,,,AHR data,
2001,2001 Annual,Heart Deaths,Vermont,20,258.3,-0.47,,,AHR data,
2001,2001 Annual,Heart Deaths,Virginia,28,268.1,-0.21,,,AHR data,
2001,2001 Annual,Heart Deaths,Washington,10,223.3,-1.38,,,AHR data,
2001,2001 Annual,Heart Deaths,West Virginia,49,330.9,1.42,,,AHR data,
2001,2001 Annual,Heart Deaths,Wisconsin,17,250.3,-0.67,,,AHR data,
2001,2001 Annual,Heart Deaths,Wyoming,12,232.5,-1.14,,,AHR data,
2001,2001 Annual,Heart Deaths,United States,,276.2,,,,AHR data,
2001,2001 Annual,Heart Deaths,District of Columbia,,,,,,AHR data,
2001,2001 Annual,High Blood Pressure,Alabama,49,31.2,2,33.4,29,AHR data,
2001,2001 Annual,High Blood Pressure,Alaska,6,21.3,-0.8,24,18.6,AHR data,
2001,2001 Annual,High Blood Pressure,Arizona,1,14.2,-2,16.3,12.1,AHR data,
2001,2001 Annual,High Blood Pressure,Arkansas,45,28.4,1.38,30.2,26.6,AHR data,
2001,2001 Annual,High Blood Pressure,California,19,23,-0.28,24.4,21.6,AHR data,
2001,2001 Annual,High Blood Pressure,Colorado,14,22.2,-0.52,24.2,20.2,AHR data,
2001,2001 Annual,High Blood Pressure,Connecticut,2,20.4,-1.07,22.2,18.6,AHR data,
2001,2001 Annual,High Blood Pressure,Delaware,35,25.5,0.49,27.9,23.1,AHR data,
2001,2001 Annual,High Blood Pressure,Florida,44,27.8,1.2,29.3,26.3,AHR data,
2001,2001 Annual,High Blood Pressure,Georgia,39,26.3,0.74,28.4,24.2,AHR data,
2001,2001 Annual,High Blood Pressure,Hawaii,16,22.7,-0.37,25.1,20.3,AHR data,
2001,2001 Annual,High Blood Pressure,Idaho,19,23,-0.28,24.4,21.6,AHR data,
2001,2001 Annual,High Blood Pressure,Illinois,41,26.7,0.86,29.4,24,AHR data,
2001,2001 Annual,High Blood Pressure,Indiana,36,25.7,0.55,28.6,22.8,AHR data,
2001,2001 Annual,High Blood Pressure,Iowa,28,24.2,0.09,25.8,22.6,AHR data,
2001,2001 Annual,High Blood Pressure,Kansas,8,21.4,-0.77,22.8,20,AHR data,
2001,2001 Annual,High Blood Pressure,Kentucky,43,27.5,1.1,28.9,26.1,AHR data,
2001,2001 Annual,High Blood Pressure,Louisiana,37,26,0.64,28.3,23.7,AHR data,
2001,2001 Annual,High Blood Pressure,Maine,40,26.6,0.83,28.9,24.3,AHR data,
2001,2001 Annual,High Blood Pressure,Maryland,30,24.5,0.18,26.2,22.8,AHR data,
2001,2001 Annual,High Blood Pressure,Massachusetts,9,21.8,-0.64,23.3,20.3,AHR data,
2001,2001 Annual,High Blood Pressure,Michigan,33,25.2,0.4,27,23.4,AHR data,
2001,2001 Annual,High Blood Pressure,Minnesota,10,22,-0.58,23.2,20.8,AHR data,
2001,2001 Annual,High Blood Pressure,Mississippi,50,33.5,2,35.8,31.2,AHR data,
2001,2001 Annual,High Blood Pressure,Missouri,31,24.6,0.21,26.3,22.9,AHR data,
2001,2001 Annual,High Blood Pressure,Montana,21,23.2,-0.21,25.2,21.2,AHR data,
2001,2001 Annual,High Blood Pressure,Nebraska,10,22,-0.58,23.7,20.3,AHR data,
2001,2001 Annual,High Blood Pressure,Nevada,47,29.1,1.59,32.2,26,AHR data,
2001,2001 Annual,High Blood Pressure,New Hampshire,22,23.4,-0.15,26,20.8,AHR data,
2001,2001 Annual,High Blood Pressure,New Jersey,23,23.5,-0.12,25.4,21.6,AHR data,
2001,2001 Annual,High Blood Pressure,New Mexico,3,20.9,-0.92,22.4,19.4,AHR data,
2001,2001 Annual,High Blood Pressure,New York,17,22.9,-0.31,24.7,21.1,AHR data,
2001,2001 Annual,High Blood Pressure,North Carolina,27,24,0.03,25.9,22.1,AHR data,
2001,2001 Annual,High Blood Pressure,North Dakota,38,26.1,0.67,28.2,24,AHR data,
2001,2001 Annual,High Blood Pressure,Ohio,42,27.4,1.07,29.9,24.9,AHR data,
2001,2001 Annual,High Blood Pressure,Oklahoma,3,20.9,-0.92,22.5,19.3,AHR data,
2001,2001 Annual,High Blood Pressure,Oregon,15,22.3,-0.49,24.4,20.2,AHR data,
2001,2001 Annual,High Blood Pressure,Pennsylvania,26,23.9,0,25.5,22.3,AHR data,
2001,2001 Annual,High Blood Pressure,Rhode Island,17,22.9,-0.31,24.4,21.4,AHR data,
2001,2001 Annual,High Blood Pressure,South Carolina,33,25.2,0.4,26.8,23.6,AHR data,
2001,2001 Annual,High Blood Pressure,South Dakota,25,23.8,-0.03,25.2,22.4,AHR data,
2001,2001 Annual,High Blood Pressure,Tennessee,46,28.6,1.44,30.5,26.7,AHR data,
2001,2001 Annual,High Blood Pressure,Texas,28,24.2,0.09,25.7,22.7,AHR data,
2001,2001 Annual,High Blood Pressure,Utah,6,21.3,-0.8,23.2,19.4,AHR data,
2001,2001 Annual,High Blood Pressure,Vermont,5,21,-0.89,22.6,19.4,AHR data,
2001,2001 Annual,High Blood Pressure,Virginia,23,23.5,-0.12,25.5,21.5,AHR data,
2001,2001 Annual,High Blood Pressure,Washington,13,22.1,-0.55,23.7,20.5,AHR data,
2001,2001 Annual,High Blood Pressure,West Virginia,48,31,2,32.9,29.1,AHR data,
2001,2001 Annual,High Blood Pressure,Wisconsin,32,25,0.34,27,23,AHR data,
2001,2001 Annual,High Blood Pressure,Wyoming,10,22,-0.58,23.8,20.2,AHR data,
2001,2001 Annual,High Blood Pressure,United States,,23.9,,,,AHR data,
2001,2001 Annual,High Blood Pressure,District of Columbia,,24.7,,27.2,22.2,AHR data,
2001,2001 Annual,High Cholesterol,Alabama,47,33.2,1.14,35.8,30.6,AHR data,
2001,2001 Annual,High Cholesterol,Alaska,18,29,-0.4,32.4,25.6,AHR data,
2001,2001 Annual,High Cholesterol,Arizona,2,25,-1.88,28.3,21.7,AHR data,
2001,2001 Annual,High Cholesterol,Arkansas,44,32.7,0.96,35,30.4,AHR data,
2001,2001 Annual,High Cholesterol,California,24,30,-0.04,31.8,28.2,AHR data,
2001,2001 Annual,High Cholesterol,Colorado,3,25.9,-1.54,28.4,23.4,AHR data,
2001,2001 Annual,High Cholesterol,Connecticut,12,28,-0.77,30.3,25.7,AHR data,
2001,2001 Annual,High Cholesterol,Delaware,37,31.6,0.55,34.4,28.8,AHR data,
2001,2001 Annual,High Cholesterol,Florida,46,33,1.07,34.7,31.3,AHR data,
2001,2001 Annual,High Cholesterol,Georgia,21,29.2,-0.33,31.7,26.7,AHR data,
2001,2001 Annual,High Cholesterol,Hawaii,11,27.6,-0.92,30.8,24.4,AHR data,
2001,2001 Annual,High Cholesterol,Idaho,25,30.1,0,32,28.2,AHR data,
2001,2001 Annual,High Cholesterol,Illinois,41,31.8,0.63,35,28.6,AHR data,
2001,2001 Annual,High Cholesterol,Indiana,37,31.6,0.55,35.2,28,AHR data,
2001,2001 Annual,High Cholesterol,Iowa,40,31.7,0.59,33.8,29.6,AHR data,
2001,2001 Annual,High Cholesterol,Kansas,6,27.1,-1.1,28.9,25.3,AHR data,
2001,2001 Annual,High Cholesterol,Kentucky,43,32.5,0.88,34.2,30.8,AHR data,
2001,2001 Annual,High Cholesterol,Louisiana,4,26.5,-1.32,29.3,23.7,AHR data,
2001,2001 Annual,High Cholesterol,Maine,34,31.2,0.4,33.9,28.5,AHR data,
2001,2001 Annual,High Cholesterol,Maryland,29,30.6,0.18,32.7,28.5,AHR data,
2001,2001 Annual,High Cholesterol,Massachusetts,22,29.3,-0.29,31.1,27.5,AHR data,
2001,2001 Annual,High Cholesterol,Michigan,45,32.9,1.03,35.3,30.5,AHR data,
2001,2001 Annual,High Cholesterol,Minnesota,36,31.3,0.44,33,29.6,AHR data,
2001,2001 Annual,High Cholesterol,Mississippi,25,30.1,0,32.7,27.5,AHR data,
2001,2001 Annual,High Cholesterol,Missouri,27,30.2,0.04,32.4,28,AHR data,
2001,2001 Annual,High Cholesterol,Montana,28,30.5,0.15,33.3,27.7,AHR data,
2001,2001 Annual,High Cholesterol,Nebraska,10,27.4,-0.99,29.5,25.3,AHR data,
2001,2001 Annual,High Cholesterol,Nevada,49,35.1,1.84,38.6,31.6,AHR data,
2001,2001 Annual,High Cholesterol,New Hampshire,47,33.2,1.14,36.5,29.9,AHR data,
2001,2001 Annual,High Cholesterol,New Jersey,6,27.1,-1.1,29.3,24.9,AHR data,
2001,2001 Annual,High Cholesterol,New Mexico,8,27.3,-1.03,29.3,25.3,AHR data,
2001,2001 Annual,High Cholesterol,New York,16,28.6,-0.55,30.9,26.3,AHR data,
2001,2001 Annual,High Cholesterol,North Carolina,34,31.2,0.4,33.7,28.7,AHR data,
2001,2001 Annual,High Cholesterol,North Dakota,29,30.6,0.18,33.2,28,AHR data,
2001,2001 Annual,High Cholesterol,Ohio,42,32.4,0.85,35.5,29.3,AHR data,
2001,2001 Annual,High Cholesterol,Oklahoma,1,21.2,-2,23,19.4,AHR data,
2001,2001 Annual,High Cholesterol,Oregon,18,29,-0.4,31.7,26.3,AHR data,
2001,2001 Annual,High Cholesterol,Pennsylvania,13,28.2,-0.7,30.2,26.2,AHR data,
2001,2001 Annual,High Cholesterol,Rhode Island,16,28.6,-0.55,30.4,26.8,AHR data,
2001,2001 Annual,High Cholesterol,South Carolina,8,27.3,-1.03,29.2,25.4,AHR data,
2001,2001 Annual,High Cholesterol,South Dakota,23,29.4,-0.26,31.2,27.6,AHR data,
2001,2001 Annual,High Cholesterol,Tennessee,20,29.1,-0.37,31.3,26.9,AHR data,
2001,2001 Annual,High Cholesterol,Texas,31,30.9,0.29,32.8,29,AHR data,
2001,2001 Annual,High Cholesterol,Utah,15,28.4,-0.63,31,25.8,AHR data,
2001,2001 Annual,High Cholesterol,Vermont,5,26.7,-1.25,28.6,24.8,AHR data,
2001,2001 Annual,High Cholesterol,Virginia,33,31.1,0.37,33.8,28.4,AHR data,
2001,2001 Annual,High Cholesterol,Washington,14,28.3,-0.66,30.3,26.3,AHR data,
2001,2001 Annual,High Cholesterol,West Virginia,50,37.1,2,39.6,34.6,AHR data,
2001,2001 Annual,High Cholesterol,Wisconsin,37,31.6,0.55,34.2,29,AHR data,
2001,2001 Annual,High Cholesterol,Wyoming,31,30.9,0.29,33.4,28.4,AHR data,
2001,2001 Annual,High Cholesterol,United States,,30.1,,,,AHR data,
2001,2001 Annual,High Cholesterol,District of Columbia,,22.1,,25,19.2,AHR data,
2001,2001 Annual,High School Graduation,Alabama,46,55.5,-1.27,,,AHR data,
2001,2001 Annual,High School Graduation,Alaska,35,66.4,-0.09,,,AHR data,
2001,2001 Annual,High School Graduation,Arizona,39,60.2,-0.76,,,AHR data,
2001,2001 Annual,High School Graduation,Arkansas,22,72.7,0.59,,,AHR data,
2001,2001 Annual,High School Graduation,California,33,68.3,0.12,,,AHR data,
2001,2001 Annual,High School Graduation,Colorado,30,70.4,0.35,,,AHR data,
2001,2001 Annual,High School Graduation,Connecticut,26,71.8,0.5,,,AHR data,
2001,2001 Annual,High School Graduation,Delaware,37,64.1,-0.34,,,AHR data,
2001,2001 Annual,High School Graduation,Florida,44,56,-1.21,,,AHR data,
2001,2001 Annual,High School Graduation,Georgia,50,50.4,-1.82,,,AHR data,
2001,2001 Annual,High School Graduation,Hawaii,41,59.7,-0.81,,,AHR data,
2001,2001 Annual,High School Graduation,Idaho,10,77.8,1.15,,,AHR data,
2001,2001 Annual,High School Graduation,Illinois,14,75.4,0.89,,,AHR data,
2001,2001 Annual,High School Graduation,Indiana,29,70.6,0.37,,,AHR data,
2001,2001 Annual,High School Graduation,Iowa,5,83.1,1.72,,,AHR data,
2001,2001 Annual,High School Graduation,Kansas,17,74.5,0.79,,,AHR data,
2001,2001 Annual,High School Graduation,Kentucky,36,65.7,-0.16,,,AHR data,
2001,2001 Annual,High School Graduation,Louisiana,47,55.1,-1.31,,,AHR data,
2001,2001 Annual,High School Graduation,Maine,13,75.5,0.9,,,AHR data,
2001,2001 Annual,High School Graduation,Maryland,27,71.7,0.49,,,AHR data,
2001,2001 Annual,High School Graduation,Massachusetts,15,75,0.84,,,AHR data,
2001,2001 Annual,High School Graduation,Michigan,23,72.5,0.57,,,AHR data,
2001,2001 Annual,High School Graduation,Minnesota,2,84.7,1.89,,,AHR data,
2001,2001 Annual,High School Graduation,Mississippi,44,56,-1.21,,,AHR data,
2001,2001 Annual,High School Graduation,Missouri,24,72.4,0.56,,,AHR data,
2001,2001 Annual,High School Graduation,Montana,8,78.5,1.22,,,AHR data,
2001,2001 Annual,High School Graduation,Nebraska,1,86.3,2,,,AHR data,
2001,2001 Annual,High School Graduation,Nevada,28,70.7,0.38,,,AHR data,
2001,2001 Annual,High School Graduation,New Hampshire,21,73,0.63,,,AHR data,
2001,2001 Annual,High School Graduation,New Jersey,7,79.6,1.34,,,AHR data,
2001,2001 Annual,High School Graduation,New Mexico,42,59.4,-0.84,,,AHR data,
2001,2001 Annual,High School Graduation,New York,43,59.2,-0.87,,,AHR data,
2001,2001 Annual,High School Graduation,North Carolina,40,59.8,-0.8,,,AHR data,
2001,2001 Annual,High School Graduation,North Dakota,3,84.5,1.87,,,AHR data,
2001,2001 Annual,High School Graduation,Ohio,31,69.5,0.25,,,AHR data,
2001,2001 Annual,High School Graduation,Oklahoma,20,73.1,0.64,,,AHR data,
2001,2001 Annual,High School Graduation,Oregon,34,66.6,-0.06,,,AHR data,
2001,2001 Annual,High School Graduation,Pennsylvania,16,74.9,0.83,,,AHR data,
2001,2001 Annual,High School Graduation,Rhode Island,32,68.6,0.15,,,AHR data,
2001,2001 Annual,High School Graduation,South Carolina,49,51.8,-1.67,,,AHR data,
2001,2001 Annual,High School Graduation,South Dakota,25,71.9,0.51,,,AHR data,
2001,2001 Annual,High School Graduation,Tennessee,48,54.9,-1.33,,,AHR data,
2001,2001 Annual,High School Graduation,Texas,38,60.6,-0.71,,,AHR data,
2001,2001 Annual,High School Graduation,Utah,4,83.2,1.73,,,AHR data,
2001,2001 Annual,High School Graduation,Vermont,6,80.3,1.42,,,AHR data,
2001,2001 Annual,High School Graduation,Virginia,19,73.6,0.69,,,AHR data,
2001,2001 Annual,High School Graduation,Washington,18,74.1,0.75,,,AHR data,
2001,2001 Annual,High School Graduation,West Virginia,12,75.7,0.92,,,AHR data,
2001,2001 Annual,High School Graduation,Wisconsin,9,78.1,1.18,,,AHR data,
2001,2001 Annual,High School Graduation,Wyoming,11,76.5,1.01,,,AHR data,
2001,2001 Annual,High School Graduation,United States,,67.2,,,,AHR data,
2001,2001 Annual,High School Graduation,District of Columbia,,,,,,AHR data,
2001,2001 Annual,Immunizations - Children,Alabama,17,76.1,0.7,80.8,71.4,AHR data,
2001,2001 Annual,Immunizations - Children,Alaska,41,70.6,-0.47,76.3,64.9,AHR data,
2001,2001 Annual,Immunizations - Children,Arizona,47,67.2,-1.19,71.7,62.7,AHR data,
2001,2001 Annual,Immunizations - Children,Arkansas,48,67.1,-1.21,72.8,61.4,AHR data,
2001,2001 Annual,Immunizations - Children,California,28,72.3,-0.11,75.9,68.7,AHR data,
2001,2001 Annual,Immunizations - Children,Colorado,34,71.6,-0.26,77,66.2,AHR data,
2001,2001 Annual,Immunizations - Children,Connecticut,4,81.6,1.87,86.4,76.8,AHR data,
2001,2001 Annual,Immunizations - Children,Delaware,42,70,-0.6,75.7,64.3,AHR data,
2001,2001 Annual,Immunizations - Children,Florida,33,71.7,-0.23,76.3,67.1,AHR data,
2001,2001 Annual,Immunizations - Children,Georgia,12,77.7,1.04,82.2,73.2,AHR data,
2001,2001 Annual,Immunizations - Children,Hawaii,26,72.8,0,78.9,66.7,AHR data,
2001,2001 Annual,Immunizations - Children,Idaho,39,70.7,-0.45,76.1,65.3,AHR data,
2001,2001 Annual,Immunizations - Children,Illinois,36,71.2,-0.34,75.9,66.5,AHR data,
2001,2001 Annual,Immunizations - Children,Indiana,30,72,-0.17,76.9,67.1,AHR data,
2001,2001 Annual,Immunizations - Children,Iowa,2,82.5,2,87.3,77.7,AHR data,
2001,2001 Annual,Immunizations - Children,Kansas,35,71.3,-0.32,77,65.6,AHR data,
2001,2001 Annual,Immunizations - Children,Kentucky,13,77,0.89,82.2,71.8,AHR data,
2001,2001 Annual,Immunizations - Children,Louisiana,32,71.8,-0.21,76.8,66.8,AHR data,
2001,2001 Annual,Immunizations - Children,Maine,18,76,0.68,81.1,70.9,AHR data,
2001,2001 Annual,Immunizations - Children,Maryland,21,75.4,0.55,80.1,70.7,AHR data,
2001,2001 Annual,Immunizations - Children,Massachusetts,5,81.4,1.83,85.7,77.1,AHR data,
2001,2001 Annual,Immunizations - Children,Michigan,24,73.7,0.19,78.6,68.8,AHR data,
2001,2001 Annual,Immunizations - Children,Minnesota,3,82.4,2,87.3,77.5,AHR data,
2001,2001 Annual,Immunizations - Children,Mississippi,19,75.9,0.66,81.4,70.4,AHR data,
2001,2001 Annual,Immunizations - Children,Missouri,15,76.8,0.85,82.2,71.4,AHR data,
2001,2001 Annual,Immunizations - Children,Montana,38,71.1,-0.36,76.8,65.4,AHR data,
2001,2001 Annual,Immunizations - Children,Nebraska,20,75.5,0.58,80.9,70.1,AHR data,
2001,2001 Annual,Immunizations - Children,Nevada,43,69.1,-0.79,74.5,63.7,AHR data,
2001,2001 Annual,Immunizations - Children,New Hampshire,8,78.9,1.3,83.7,74.1,AHR data,
2001,2001 Annual,Immunizations - Children,New Jersey,36,71.2,-0.34,76.5,65.9,AHR data,
2001,2001 Annual,Immunizations - Children,New Mexico,49,64.5,-1.77,70.6,58.4,AHR data,
2001,2001 Annual,Immunizations - Children,New York,28,72.3,-0.11,76.3,68.3,AHR data,
2001,2001 Annual,Immunizations - Children,North Carolina,1,82.8,2,87.2,78.4,AHR data,
2001,2001 Annual,Immunizations - Children,North Dakota,7,80.3,1.6,85,75.6,AHR data,
2001,2001 Annual,Immunizations - Children,Ohio,44,68.9,-0.83,73.9,63.9,AHR data,
2001,2001 Annual,Immunizations - Children,Oklahoma,45,68.3,-0.96,74.1,62.5,AHR data,
2001,2001 Annual,Immunizations - Children,Oregon,22,74.7,0.4,80.1,69.3,AHR data,
2001,2001 Annual,Immunizations - Children,Pennsylvania,11,77.8,1.06,82.4,73.2,AHR data,
2001,2001 Annual,Immunizations - Children,Rhode Island,6,80.5,1.64,85,76,AHR data,
2001,2001 Annual,Immunizations - Children,South Carolina,9,78.5,1.21,83.7,73.3,AHR data,
2001,2001 Annual,Immunizations - Children,South Dakota,25,73.6,0.17,79,68.2,AHR data,
2001,2001 Annual,Immunizations - Children,Tennessee,15,76.8,0.85,80.9,72.7,AHR data,
2001,2001 Annual,Immunizations - Children,Texas,50,63.5,-1.98,67.5,59.5,AHR data,
2001,2001 Annual,Immunizations - Children,Utah,46,68.2,-0.98,74,62.4,AHR data,
2001,2001 Annual,Immunizations - Children,Vermont,13,77,0.89,82.3,71.7,AHR data,
2001,2001 Annual,Immunizations - Children,Virginia,39,70.7,-0.45,76.8,64.6,AHR data,
2001,2001 Annual,Immunizations - Children,Washington,27,72.5,-0.06,76.7,68.3,AHR data,
2001,2001 Annual,Immunizations - Children,West Virginia,31,71.9,-0.19,77.9,65.9,AHR data,
2001,2001 Annual,Immunizations - Children,Wisconsin,23,74.2,0.3,78.6,69.8,AHR data,
2001,2001 Annual,Immunizations - Children,Wyoming,10,78.2,1.15,83,73.4,AHR data,
2001,2001 Annual,Immunizations - Children,United States,,72.8,,73.7,71.9,AHR data,
2001,2001 Annual,Immunizations - Children,District of Columbia,,66.2,,72.7,59.7,AHR data,
2001,2001 Annual,Income Inequality - Gini Index,Alabama,18,0.428,-1.2,,,AHR data,
2001,2001 Annual,Income Inequality - Gini Index,Alaska,23,0.439,-0.76,,,AHR data,
2001,2001 Annual,Income Inequality - Gini Index,Arizona,28,0.443,-0.6,,,AHR data,
2001,2001 Annual,Income Inequality - Gini Index,Arkansas,21,0.43,-1.12,,,AHR data,
2001,2001 Annual,Income Inequality - Gini Index,California,43,0.469,0.44,,,AHR data,
2001,2001 Annual,Income Inequality - Gini Index,Colorado,22,0.436,-0.88,,,AHR data,
