Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2002,2002 Annual,"Diet, Fruit & Vegetables",Tennessee,1,37.1,2,39.2,35,AHR data,
2002,2002 Annual,"Diet, Fruit & Vegetables",Texas,21,23.4,-0.14,24.7,22.1,AHR data,
2002,2002 Annual,"Diet, Fruit & Vegetables",Utah,41,20.6,-0.91,22.3,18.9,AHR data,
2002,2002 Annual,"Diet, Fruit & Vegetables",Vermont,4,28.7,1.33,30.3,27.1,AHR data,
2002,2002 Annual,"Diet, Fruit & Vegetables",Virginia,13,25.6,0.47,27.9,23.3,AHR data,
2002,2002 Annual,"Diet, Fruit & Vegetables",Washington,15,24.7,0.22,26.2,23.2,AHR data,
2002,2002 Annual,"Diet, Fruit & Vegetables",West Virginia,36,21.4,-0.69,23.3,19.5,AHR data,
2002,2002 Annual,"Diet, Fruit & Vegetables",Wisconsin,37,21.3,-0.72,22.9,19.7,AHR data,
2002,2002 Annual,"Diet, Fruit & Vegetables",Wyoming,44,20.4,-0.97,22.2,18.6,AHR data,
2002,2002 Annual,"Diet, Fruit & Vegetables",United States,,23.9,,,,AHR data,
2002,2002 Annual,"Diet, Fruit & Vegetables",District of Columbia,,31.9,,34.4,29.4,AHR data,
2002,2002 Annual,Heart Deaths,Alabama,43,307.4,0.79,,,AHR data,
2002,2002 Annual,Heart Deaths,Alaska,4,201.1,-1.92,,,AHR data,
2002,2002 Annual,Heart Deaths,Arizona,14,237.5,-1,,,AHR data,
2002,2002 Annual,Heart Deaths,Arkansas,42,302,0.65,,,AHR data,
2002,2002 Annual,Heart Deaths,California,28,266,-0.27,,,AHR data,
2002,2002 Annual,Heart Deaths,Colorado,5,208.2,-1.74,,,AHR data,
2002,2002 Annual,Heart Deaths,Connecticut,20,256.1,-0.52,,,AHR data,
2002,2002 Annual,Heart Deaths,Delaware,31,277,0.01,,,AHR data,
2002,2002 Annual,Heart Deaths,Florida,22,259.8,-0.43,,,AHR data,
2002,2002 Annual,Heart Deaths,Georgia,39,293.4,0.43,,,AHR data,
2002,2002 Annual,Heart Deaths,Hawaii,1,176.9,-2,,,AHR data,
2002,2002 Annual,Heart Deaths,Idaho,10,225.9,-1.29,,,AHR data,
2002,2002 Annual,Heart Deaths,Illinois,33,279.9,0.09,,,AHR data,
2002,2002 Annual,Heart Deaths,Indiana,37,290.8,0.36,,,AHR data,
2002,2002 Annual,Heart Deaths,Iowa,24,260.2,-0.42,,,AHR data,
2002,2002 Annual,Heart Deaths,Kansas,17,250.3,-0.67,,,AHR data,
2002,2002 Annual,Heart Deaths,Kentucky,47,320.5,1.12,,,AHR data,
2002,2002 Annual,Heart Deaths,Louisiana,41,300.6,0.62,,,AHR data,
2002,2002 Annual,Heart Deaths,Maine,27,265.5,-0.28,,,AHR data,
2002,2002 Annual,Heart Deaths,Maryland,23,260,-0.42,,,AHR data,
2002,2002 Annual,Heart Deaths,Massachusetts,13,237.4,-1,,,AHR data,
2002,2002 Annual,Heart Deaths,Michigan,38,292.9,0.42,,,AHR data,
2002,2002 Annual,Heart Deaths,Minnesota,3,199.3,-1.97,,,AHR data,
2002,2002 Annual,Heart Deaths,Mississippi,50,352.5,1.94,,,AHR data,
2002,2002 Annual,Heart Deaths,Missouri,44,310.3,0.86,,,AHR data,
2002,2002 Annual,Heart Deaths,Montana,11,226.3,-1.28,,,AHR data,
2002,2002 Annual,Heart Deaths,Nebraska,21,257.6,-0.48,,,AHR data,
2002,2002 Annual,Heart Deaths,Nevada,35,287.4,0.28,,,AHR data,
2002,2002 Annual,Heart Deaths,New Hampshire,12,229.6,-1.2,,,AHR data,
2002,2002 Annual,Heart Deaths,New Jersey,30,275.9,-0.02,,,AHR data,
2002,2002 Annual,Heart Deaths,New Mexico,9,223.7,-1.35,,,AHR data,
2002,2002 Annual,Heart Deaths,New York,46,314.2,0.96,,,AHR data,
2002,2002 Annual,Heart Deaths,North Carolina,29,266.2,-0.26,,,AHR data,
2002,2002 Annual,Heart Deaths,North Dakota,6,218.7,-1.48,,,AHR data,
2002,2002 Annual,Heart Deaths,Ohio,40,294,0.45,,,AHR data,
2002,2002 Annual,Heart Deaths,Oklahoma,48,329.5,1.35,,,AHR data,
2002,2002 Annual,Heart Deaths,Oregon,7,220.4,-1.43,,,AHR data,
2002,2002 Annual,Heart Deaths,Pennsylvania,36,289.7,0.34,,,AHR data,
2002,2002 Annual,Heart Deaths,Rhode Island,25,264.3,-0.31,,,AHR data,
2002,2002 Annual,Heart Deaths,South Carolina,32,279.3,0.07,,,AHR data,
2002,2002 Annual,Heart Deaths,South Dakota,16,240.2,-0.93,,,AHR data,
2002,2002 Annual,Heart Deaths,Tennessee,45,313.8,0.95,,,AHR data,
2002,2002 Annual,Heart Deaths,Texas,34,280.5,0.1,,,AHR data,
2002,2002 Annual,Heart Deaths,Utah,2,197.9,-2,,,AHR data,
2002,2002 Annual,Heart Deaths,Vermont,19,253.2,-0.59,,,AHR data,
2002,2002 Annual,Heart Deaths,Virginia,26,264.8,-0.3,,,AHR data,
2002,2002 Annual,Heart Deaths,Washington,8,221.5,-1.4,,,AHR data,
2002,2002 Annual,Heart Deaths,West Virginia,49,331.8,1.41,,,AHR data,
2002,2002 Annual,Heart Deaths,Wisconsin,18,250.8,-0.66,,,AHR data,
2002,2002 Annual,Heart Deaths,Wyoming,15,238.9,-0.96,,,AHR data,
2002,2002 Annual,Heart Deaths,United States,,276.5,,,,AHR data,
2002,2002 Annual,Heart Deaths,District of Columbia,,,,,,AHR data,
2002,2002 Annual,High Blood Pressure,Kansas,13,23.9,-0.62,25.3,22.5,AHR data,
2002,2002 Annual,High Blood Pressure,Kentucky,47,30.1,1.64,31.6,28.6,AHR data,
2002,2002 Annual,High Blood Pressure,Louisiana,41,27.6,0.73,29,26.2,AHR data,
2002,2002 Annual,High Blood Pressure,Maine,23,25.2,-0.15,27,23.4,AHR data,
2002,2002 Annual,High Blood Pressure,Maryland,32,26.3,0.25,28,24.6,AHR data,
2002,2002 Annual,High Blood Pressure,Massachusetts,11,23.6,-0.73,24.7,22.5,AHR data,
2002,2002 Annual,High Blood Pressure,Michigan,40,27.3,0.62,28.9,25.7,AHR data,
2002,2002 Annual,High Blood Pressure,Minnesota,5,22.3,-1.2,23.7,20.9,AHR data,
2002,2002 Annual,High Blood Pressure,Mississippi,48,31.3,2,33.2,29.4,AHR data,
2002,2002 Annual,High Blood Pressure,Missouri,33,26.5,0.33,28.3,24.7,AHR data,
2002,2002 Annual,High Blood Pressure,Montana,35,26.8,0.44,28.8,24.8,AHR data,
2002,2002 Annual,High Blood Pressure,Nebraska,8,22.6,-1.09,24.1,21.1,AHR data,
2002,2002 Annual,High Blood Pressure,Nevada,26,25.6,0,28.2,23,AHR data,
2002,2002 Annual,High Blood Pressure,New Hampshire,9,22.8,-1.02,24.2,21.4,AHR data,
2002,2002 Annual,High Blood Pressure,New Jersey,31,26.1,0.18,27.5,24.7,AHR data,
2002,2002 Annual,High Blood Pressure,New Mexico,1,20,-2,21.5,18.5,AHR data,
2002,2002 Annual,High Blood Pressure,New York,30,26,0.15,27.7,24.3,AHR data,
2002,2002 Annual,High Blood Pressure,North Carolina,38,27.2,0.58,28.9,25.5,AHR data,
2002,2002 Annual,High Blood Pressure,North Dakota,15,24.1,-0.55,25.9,22.3,AHR data,
2002,2002 Annual,High Blood Pressure,Ohio,34,26.6,0.36,28.4,24.8,AHR data,
2002,2002 Annual,High Blood Pressure,Oklahoma,43,28.5,1.05,30.2,26.8,AHR data,
2002,2002 Annual,High Blood Pressure,Oregon,22,24.9,-0.25,26.7,23.1,AHR data,
2002,2002 Annual,High Blood Pressure,Pennsylvania,42,28.1,0.91,29.7,26.5,AHR data,
2002,2002 Annual,High Blood Pressure,Rhode Island,24,25.4,-0.07,27,23.8,AHR data,
2002,2002 Annual,High Blood Pressure,South Carolina,44,28.8,1.16,30.6,27,AHR data,
2002,2002 Annual,High Blood Pressure,South Dakota,15,24.1,-0.55,25.4,22.8,AHR data,
2002,2002 Annual,High Blood Pressure,Tennessee,45,29.3,1.34,31.2,27.4,AHR data,
2002,2002 Annual,High Blood Pressure,Texas,26,25.6,0,26.8,24.4,AHR data,
2002,2002 Annual,High Blood Pressure,Utah,5,22.3,-1.2,24,20.6,AHR data,
2002,2002 Annual,High Blood Pressure,Vermont,2,21.4,-1.53,22.7,20.1,AHR data,
2002,2002 Annual,High Blood Pressure,Virginia,28,25.8,0.07,27.6,24,AHR data,
2002,2002 Annual,High Blood Pressure,Washington,19,24.4,-0.44,25.9,22.9,AHR data,
2002,2002 Annual,High Blood Pressure,West Virginia,50,32.5,2,34.3,30.7,AHR data,
2002,2002 Annual,High Blood Pressure,Wisconsin,15,24.1,-0.55,25.7,22.5,AHR data,
2002,2002 Annual,High Blood Pressure,Wyoming,7,22.4,-1.16,24,20.8,AHR data,
2002,2002 Annual,High Blood Pressure,United States,,25.6,,,,AHR data,
2002,2002 Annual,High Blood Pressure,District of Columbia,,29,,31.5,26.5,AHR data,
2002,2002 Annual,High Blood Pressure,Alabama,49,31.6,2,33.6,29.6,AHR data,
2002,2002 Annual,High Blood Pressure,Alaska,4,21.8,-1.38,24.1,19.5,AHR data,
2002,2002 Annual,High Blood Pressure,Arizona,11,23.6,-0.73,25.6,21.6,AHR data,
2002,2002 Annual,High Blood Pressure,Arkansas,46,29.7,1.49,31.5,27.9,AHR data,
2002,2002 Annual,High Blood Pressure,California,10,23.3,-0.84,24.8,21.8,AHR data,
2002,2002 Annual,High Blood Pressure,Colorado,3,21.6,-1.45,23.6,19.6,AHR data,
2002,2002 Annual,High Blood Pressure,Connecticut,14,24,-0.58,25.1,22.9,AHR data,
2002,2002 Annual,High Blood Pressure,Delaware,38,27.2,0.58,29.1,25.3,AHR data,
2002,2002 Annual,High Blood Pressure,Florida,36,26.9,0.47,28.4,25.4,AHR data,
2002,2002 Annual,High Blood Pressure,Georgia,36,26.9,0.47,28.5,25.3,AHR data,
2002,2002 Annual,High Blood Pressure,Hawaii,15,24.1,-0.55,25.8,22.4,AHR data,
2002,2002 Annual,High Blood Pressure,Idaho,20,24.6,-0.36,26.1,23.1,AHR data,
2002,2002 Annual,High Blood Pressure,Illinois,21,24.8,-0.29,26.8,22.8,AHR data,
2002,2002 Annual,High Blood Pressure,Indiana,28,25.8,0.07,27.3,24.3,AHR data,
2002,2002 Annual,High Blood Pressure,Iowa,25,25.5,-0.04,27.1,23.9,AHR data,
2002,2002 Annual,High Cholesterol,Alabama,45,32.9,1.21,35.2,30.6,AHR data,
2002,2002 Annual,High Cholesterol,Alaska,6,28.7,-0.67,31.7,25.7,AHR data,
2002,2002 Annual,High Cholesterol,Arizona,26,30.3,0.04,32.8,27.8,AHR data,
2002,2002 Annual,High Cholesterol,Arkansas,21,29.9,-0.13,32,27.8,AHR data,
2002,2002 Annual,High Cholesterol,California,39,31.7,0.67,33.6,29.8,AHR data,
2002,2002 Annual,High Cholesterol,Colorado,12,29.4,-0.36,31.9,26.9,AHR data,
2002,2002 Annual,High Cholesterol,Connecticut,20,29.8,-0.18,31.1,28.5,AHR data,
2002,2002 Annual,High Cholesterol,Delaware,30,30.5,0.13,32.6,28.4,AHR data,
2002,2002 Annual,High Cholesterol,Florida,33,31,0.36,32.7,29.3,AHR data,
2002,2002 Annual,High Cholesterol,Georgia,41,31.9,0.76,33.8,30,AHR data,
2002,2002 Annual,High Cholesterol,Hawaii,2,25.1,-2,27.1,23.1,AHR data,
2002,2002 Annual,High Cholesterol,Idaho,26,30.3,0.04,32.1,28.5,AHR data,
2002,2002 Annual,High Cholesterol,Illinois,12,29.4,-0.36,31.9,26.9,AHR data,
2002,2002 Annual,High Cholesterol,Indiana,22,30.1,-0.04,31.9,28.3,AHR data,
2002,2002 Annual,High Cholesterol,Iowa,29,30.4,0.09,32.3,28.5,AHR data,
2002,2002 Annual,High Cholesterol,Kansas,10,29.2,-0.45,30.9,27.5,AHR data,
2002,2002 Annual,High Cholesterol,Kentucky,36,31.1,0.4,32.9,29.3,AHR data,
2002,2002 Annual,High Cholesterol,Louisiana,3,27.6,-1.17,29.2,26,AHR data,
2002,2002 Annual,High Cholesterol,Maine,26,30.3,0.04,32.5,28.1,AHR data,
2002,2002 Annual,High Cholesterol,Maryland,36,31.1,0.4,33,29.2,AHR data,
2002,2002 Annual,High Cholesterol,Massachusetts,18,29.7,-0.22,31,28.4,AHR data,
2002,2002 Annual,High Cholesterol,Michigan,48,33.6,1.53,35.4,31.8,AHR data,
2002,2002 Annual,High Cholesterol,Minnesota,24,30.2,0,31.9,28.5,AHR data,
2002,2002 Annual,High Cholesterol,Mississippi,33,31,0.36,33.1,28.9,AHR data,
2002,2002 Annual,High Cholesterol,Missouri,38,31.3,0.49,33.5,29.1,AHR data,
2002,2002 Annual,High Cholesterol,Montana,8,29,-0.54,31.4,26.6,AHR data,
2002,2002 Annual,High Cholesterol,Nebraska,4,27.8,-1.08,29.7,25.9,AHR data,
2002,2002 Annual,High Cholesterol,Nevada,49,36.5,2,39.8,33.2,AHR data,
2002,2002 Annual,High Cholesterol,New Hampshire,33,31,0.36,32.7,29.3,AHR data,
2002,2002 Annual,High Cholesterol,New Jersey,24,30.2,0,31.9,28.5,AHR data,
2002,2002 Annual,High Cholesterol,New Mexico,1,24.8,-2,26.7,22.9,AHR data,
2002,2002 Annual,High Cholesterol,New York,22,30.1,-0.04,32,28.2,AHR data,
2002,2002 Annual,High Cholesterol,North Carolina,7,28.9,-0.58,30.8,27,AHR data,
2002,2002 Annual,High Cholesterol,North Dakota,16,29.6,-0.27,31.8,27.4,AHR data,
2002,2002 Annual,High Cholesterol,Ohio,44,32.8,1.17,34.9,30.7,AHR data,
2002,2002 Annual,High Cholesterol,Oklahoma,16,29.6,-0.27,31.5,27.7,AHR data,
2002,2002 Annual,High Cholesterol,Oregon,42,32.1,0.85,34.4,29.8,AHR data,
2002,2002 Annual,High Cholesterol,Pennsylvania,43,32.5,1.03,34.4,30.6,AHR data,
2002,2002 Annual,High Cholesterol,Rhode Island,46,33.1,1.3,35,31.2,AHR data,
2002,2002 Annual,High Cholesterol,South Carolina,4,27.8,-1.08,29.7,25.9,AHR data,
2002,2002 Annual,High Cholesterol,South Dakota,14,29.5,-0.31,31.1,27.9,AHR data,
2002,2002 Annual,High Cholesterol,Tennessee,47,33.2,1.35,35.6,30.8,AHR data,
2002,2002 Annual,High Cholesterol,Texas,40,31.8,0.72,33.3,30.3,AHR data,
2002,2002 Annual,High Cholesterol,Utah,8,29,-0.54,31.2,26.8,AHR data,
2002,2002 Annual,High Cholesterol,Vermont,14,29.5,-0.31,31.2,27.8,AHR data,
2002,2002 Annual,High Cholesterol,Virginia,32,30.7,0.22,32.8,28.6,AHR data,
2002,2002 Annual,High Cholesterol,Washington,10,29.2,-0.45,30.9,27.5,AHR data,
2002,2002 Annual,High Cholesterol,West Virginia,50,37.7,2,39.8,35.6,AHR data,
2002,2002 Annual,High Cholesterol,Wisconsin,18,29.7,-0.22,31.7,27.7,AHR data,
2002,2002 Annual,High Cholesterol,Wyoming,30,30.5,0.13,32.5,28.5,AHR data,
2002,2002 Annual,High Cholesterol,United States,,30.2,,,,AHR data,
2002,2002 Annual,High Cholesterol,District of Columbia,,29,,31.7,26.3,AHR data,
2002,2002 Annual,High School Graduation,Alabama,42,58.90351219,-0.88,,,AHR data,
2002,2002 Annual,High School Graduation,Alaska,37,62.28227097,-0.51,,,AHR data,
2002,2002 Annual,High School Graduation,Arizona,41,59.32534151,-0.84,,,AHR data,
2002,2002 Annual,High School Graduation,Arkansas,20,73.56027987,0.72,,,AHR data,
2002,2002 Annual,High School Graduation,California,30,68.73386274,0.19,,,AHR data,
2002,2002 Annual,High School Graduation,Colorado,27,70.49022981,0.38,,,AHR data,
2002,2002 Annual,High School Graduation,Connecticut,9,76.9748555,1.09,,,AHR data,
2002,2002 Annual,High School Graduation,Delaware,39,60.73381724,-0.68,,,AHR data,
2002,2002 Annual,High School Graduation,Florida,47,55.24532366,-1.28,,,AHR data,
2002,2002 Annual,High School Graduation,Georgia,49,52.30276633,-1.6,,,AHR data,
2002,2002 Annual,High School Graduation,Hawaii,36,64.16845988,-0.31,,,AHR data,
2002,2002 Annual,High School Graduation,Idaho,9,76.91575893,1.09,,,AHR data,
2002,2002 Annual,High School Graduation,Illinois,25,71.1151667,0.45,,,AHR data,
2002,2002 Annual,High School Graduation,Indiana,32,68.14656357,0.13,,,AHR data,
2002,2002 Annual,High School Graduation,Iowa,6,82.96488311,1.75,,,AHR data,
2002,2002 Annual,High School Graduation,Kansas,17,74.41444206,0.81,,,AHR data,
2002,2002 Annual,High School Graduation,Kentucky,34,65.78077837,-0.13,,,AHR data,
2002,2002 Annual,High School Graduation,Louisiana,45,56.24341412,-1.17,,,AHR data,
2002,2002 Annual,High School Graduation,Maine,12,76.64836898,1.06,,,AHR data,
2002,2002 Annual,High School Graduation,Maryland,21,73.26779671,0.69,,,AHR data,
2002,2002 Annual,High School Graduation,Massachusetts,13,74.98831627,0.88,,,AHR data,
2002,2002 Annual,High School Graduation,Michigan,35,64.8416896,-0.23,,,AHR data,
2002,2002 Annual,High School Graduation,Minnesota,5,83.67046333,1.82,,,AHR data,
2002,2002 Annual,High School Graduation,Mississippi,46,55.96951149,-1.2,,,AHR data,
2002,2002 Annual,High School Graduation,Missouri,22,73.06639383,0.67,,,AHR data,
2002,2002 Annual,High School Graduation,Montana,8,78.11850684,1.22,,,AHR data,
2002,2002 Annual,High School Graduation,Nebraska,4,83.79007776,1.84,,,AHR data,
2002,2002 Annual,High School Graduation,Nevada,30,68.76004158,0.19,,,AHR data,
2002,2002 Annual,High School Graduation,New Hampshire,24,72.68579286,0.62,,,AHR data,
2002,2002 Annual,High School Graduation,New Jersey,1,85.45233256,2,,,AHR data,
2002,2002 Annual,High School Graduation,New Mexico,40,60.29224905,-0.73,,,AHR data,
2002,2002 Annual,High School Graduation,New York,44,58.58420102,-0.92,,,AHR data,
2002,2002 Annual,High School Graduation,North Carolina,43,58.74956273,-0.9,,,AHR data,
2002,2002 Annual,High School Graduation,North Dakota,2,84.12512219,1.87,,,AHR data,
2002,2002 Annual,High School Graduation,Ohio,28,69.57984659,0.28,,,AHR data,
2002,2002 Annual,High School Graduation,Oklahoma,23,72.80357385,0.64,,,AHR data,
2002,2002 Annual,High School Graduation,Oregon,33,67.43229039,0.05,,,AHR data,
2002,2002 Annual,High School Graduation,Pennsylvania,15,74.9444291,0.87,,,AHR data,
2002,2002 Annual,High School Graduation,Rhode Island,28,69.5349028,0.28,,,AHR data,
2002,2002 Annual,High School Graduation,South Carolina,50,51.00997064,-1.75,,,AHR data,
2002,2002 Annual,High School Graduation,South Dakota,18,74.24181804,0.79,,,AHR data,
2002,2002 Annual,High School Graduation,Tennessee,48,54.76246937,-1.34,,,AHR data,
2002,2002 Annual,High School Graduation,Texas,38,61.92074261,-0.55,,,AHR data,
2002,2002 Annual,High School Graduation,Utah,3,83.89086779,1.85,,,AHR data,
2002,2002 Annual,High School Graduation,Vermont,7,78.65896771,1.28,,,AHR data,
2002,2002 Annual,High School Graduation,Virginia,19,73.93514501,0.76,,,AHR data,
2002,2002 Annual,High School Graduation,Washington,26,70.81366185,0.42,,,AHR data,
2002,2002 Annual,High School Graduation,West Virginia,16,74.77494806,0.85,,,AHR data,
2002,2002 Annual,High School Graduation,Wisconsin,9,76.93470176,1.09,,,AHR data,
2002,2002 Annual,High School Graduation,Wyoming,13,75.03483511,0.88,,,AHR data,
2002,2002 Annual,High School Graduation,United States,,66.98117973,,,,AHR data,
2002,2002 Annual,High School Graduation,District of Columbia,,,,,,AHR data,
2002,2002 Annual,Immunizations - Children,Alabama,7,79.1,1.18,83.3,74.9,AHR data,
2002,2002 Annual,Immunizations - Children,Alaska,35,71.2,-0.55,76.8,65.6,AHR data,
2002,2002 Annual,Immunizations - Children,Arizona,46,68.1,-1.23,72.4,63.8,AHR data,
2002,2002 Annual,Immunizations - Children,Arkansas,44,69.1,-1.01,74,64.2,AHR data,
2002,2002 Annual,Immunizations - Children,California,33,72.6,-0.24,76.3,68.9,AHR data,
2002,2002 Annual,Immunizations - Children,Colorado,34,71.5,-0.48,76.3,66.7,AHR data,
2002,2002 Annual,Immunizations - Children,Connecticut,14,78.4,1.03,84,72.8,AHR data,
2002,2002 Annual,Immunizations - Children,Delaware,25,74.9,0.26,80.3,69.5,AHR data,
2002,2002 Annual,Immunizations - Children,Florida,30,73,-0.15,77.5,68.5,AHR data,
2002,2002 Annual,Immunizations - Children,Georgia,13,78.5,1.05,82.9,74.1,AHR data,
2002,2002 Annual,Immunizations - Children,Hawaii,39,70.8,-0.64,77.5,64.1,AHR data,
2002,2002 Annual,Immunizations - Children,Idaho,40,70.2,-0.77,75.6,64.8,AHR data,
2002,2002 Annual,Immunizations - Children,Illinois,32,72.7,-0.22,76.9,68.5,AHR data,
2002,2002 Annual,Immunizations - Children,Indiana,38,71.1,-0.57,75.9,66.3,AHR data,
2002,2002 Annual,Immunizations - Children,Iowa,12,78.6,1.07,83.7,73.5,AHR data,
2002,2002 Annual,Immunizations - Children,Kansas,31,72.8,-0.2,79.8,65.8,AHR data,
2002,2002 Annual,Immunizations - Children,Kentucky,22,75.9,0.48,80.9,70.9,AHR data,
2002,2002 Annual,Immunizations - Children,Louisiana,49,64.1,-2,70,58.2,AHR data,
2002,2002 Annual,Immunizations - Children,Maine,24,75.1,0.31,80.2,70,AHR data,
2002,2002 Annual,Immunizations - Children,Maryland,28,73.4,-0.07,77.8,69,AHR data,
2002,2002 Annual,Immunizations - Children,Massachusetts,19,76.6,0.64,81.3,71.9,AHR data,
2002,2002 Annual,Immunizations - Children,Michigan,41,70,-0.81,75.2,64.8,AHR data,
2002,2002 Annual,Immunizations - Children,Minnesota,21,76.3,0.57,81.6,71,AHR data,
2002,2002 Annual,Immunizations - Children,Mississippi,4,80.2,1.43,85.4,75,AHR data,
2002,2002 Annual,Immunizations - Children,Missouri,23,75.5,0.39,81,70,AHR data,
2002,2002 Annual,Immunizations - Children,Montana,16,77.9,0.92,82.9,72.9,AHR data,
2002,2002 Annual,Immunizations - Children,Nebraska,8,78.9,1.14,83.8,74,AHR data,
2002,2002 Annual,Immunizations - Children,Nevada,46,68.1,-1.23,74,62.2,AHR data,
2002,2002 Annual,Immunizations - Children,New Hampshire,17,77.6,0.86,82.4,72.8,AHR data,
2002,2002 Annual,Immunizations - Children,New Jersey,29,73.1,-0.13,78.6,67.6,AHR data,
2002,2002 Annual,Immunizations - Children,New Mexico,50,63.2,-2,68.7,57.7,AHR data,
2002,2002 Annual,Immunizations - Children,New York,18,77.1,0.75,80.9,73.3,AHR data,
2002,2002 Annual,Immunizations - Children,North Carolina,2,80.4,1.47,85.5,75.3,AHR data,
2002,2002 Annual,Immunizations - Children,North Dakota,10,78.7,1.1,83.6,73.8,AHR data,
2002,2002 Annual,Immunizations - Children,Ohio,35,71.2,-0.55,75.4,67,AHR data,
2002,2002 Annual,Immunizations - Children,Oklahoma,41,70,-0.81,75.7,64.3,AHR data,
2002,2002 Annual,Immunizations - Children,Oregon,45,68.5,-1.14,74.6,62.4,AHR data,
2002,2002 Annual,Immunizations - Children,Pennsylvania,9,78.8,1.12,83,74.6,AHR data,
2002,2002 Annual,Immunizations - Children,Rhode Island,1,81.7,1.75,86,77.4,AHR data,
2002,2002 Annual,Immunizations - Children,South Carolina,10,78.7,1.1,83.9,73.5,AHR data,
2002,2002 Annual,Immunizations - Children,South Dakota,20,76.5,0.61,82.3,70.7,AHR data,
2002,2002 Annual,Immunizations - Children,Tennessee,5,79.7,1.32,83.3,76.1,AHR data,
2002,2002 Annual,Immunizations - Children,Texas,43,69.7,-0.88,73.7,65.7,AHR data,
2002,2002 Annual,Immunizations - Children,Utah,48,66.1,-1.67,72,60.2,AHR data,
2002,2002 Annual,Immunizations - Children,Vermont,3,80.3,1.45,84.9,75.7,AHR data,
2002,2002 Annual,Immunizations - Children,Virginia,25,74.9,0.26,81.6,68.2,AHR data,
2002,2002 Annual,Immunizations - Children,Washington,35,71.2,-0.55,75.6,66.8,AHR data,
2002,2002 Annual,Immunizations - Children,West Virginia,15,78.1,0.97,83.4,72.8,AHR data,
2002,2002 Annual,Immunizations - Children,Wisconsin,6,79.5,1.27,83.4,75.6,AHR data,
2002,2002 Annual,Immunizations - Children,Wyoming,27,74.3,0.13,80.1,68.5,AHR data,
2002,2002 Annual,Immunizations - Children,United States,,73.7,,74.6,72.8,AHR data,
2002,2002 Annual,Immunizations - Children,District of Columbia,,68.9,,74.8,63,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Alabama,24,0.446,-0.65,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Alaska,4,0.405,-2,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Arizona,22,0.439,-0.94,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Arkansas,38,0.465,0.12,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,California,41,0.468,0.24,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Colorado,9,0.429,-1.34,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Connecticut,27,0.447,-0.61,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Delaware,12,0.431,-1.26,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Florida,31,0.451,-0.45,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Georgia,27,0.447,-0.61,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Hawaii,2,0.4,-2,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Idaho,18,0.437,-1.02,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Illinois,29,0.448,-0.57,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Indiana,29,0.448,-0.57,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Iowa,6,0.42,-1.71,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Kansas,17,0.436,-1.06,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Kentucky,34,0.452,-0.41,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Louisiana,41,0.468,0.24,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Maine,14,0.434,-1.14,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Maryland,44,0.47,0.33,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Massachusetts,47,0.489,1.1,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Michigan,31,0.451,-0.45,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Minnesota,15,0.435,-1.1,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Mississippi,36,0.462,0,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Missouri,18,0.437,-1.02,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Montana,6,0.42,-1.71,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Nebraska,6,0.42,-1.71,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,Nevada,15,0.435,-1.1,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,New Hampshire,23,0.443,-0.77,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,New Jersey,45,0.473,0.45,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,New Mexico,12,0.431,-1.26,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,New York,49,0.494,1.3,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,North Carolina,18,0.437,-1.02,,,AHR data,
2002,2002 Annual,Income Inequality - Gini Index,North Dakota,5,0.411,-2,,,AHR data,
