Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2014,2014 Annual,Cholesterol Check - Rural,Iowa,0,83.9,0,85.8,82.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Kansas,0,81.5,0,83,79.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Kentucky,0,84.3,0,86.1,82.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Louisiana,0,82.2,0,85.8,78.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Maine,0,86.5,0,88.4,84.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Maryland,0,85.2,0,88.6,81.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Massachusetts,0,,0,0,0,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Michigan,0,84.6,0,87,82.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Minnesota,0,82.1,0,85.8,78.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Mississippi,0,82.8,0,84.8,80.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Missouri,0,80.8,0,83.7,77.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Montana,0,79.9,0,81.6,78.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Nebraska,0,81.4,0,82.7,80.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Nevada,0,81.6,0,85.6,77.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,New Hampshire,0,86.6,0,88.9,84.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,New Jersey,0,,0,0,0,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,New Mexico,0,76.9,0,79.5,74.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,New York,0,86,0,90.5,81.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,North Carolina,0,85.7,0,88.2,83.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,North Dakota,0,81.6,0,83.6,79.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Ohio,0,85.1,0,87.7,82.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Oklahoma,0,80.4,0,83.5,77.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Oregon,0,81.5,0,85.5,77.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Pennsylvania,0,83.7,0,86.1,81.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Rhode Island,0,,0,0,0,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,South Carolina,0,85.3,0,87.9,82.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,South Dakota,0,79.4,0,82.6,76.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Tennessee,0,88.3,0,91.1,85.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Texas,0,82.8,0,86.5,79.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Utah,0,74.1,0,77.4,70.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Vermont,0,85.1,0,86.8,83.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Virginia,0,89.1,0,91.3,87,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Washington,0,80.3,0,83.5,77.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,West Virginia,0,84.4,0,86.5,82.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Wisconsin,0,86.3,0,88.8,83.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,Wyoming,0,81.3,0,83.4,79.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,United States,,83.6,,84.1,83,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Rural,District of Columbia,,,,0,0,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Alabama,6,87,1.05,89.3,84.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Alaska,46,79.7,-1.51,82.9,76.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Arizona,31,82.4,-0.56,86.3,78.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Arkansas,44,80,-1.4,83.3,76.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,California,27,82.9,-0.39,84.8,81,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Colorado,26,83.1,-0.32,84.9,81.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Connecticut,4,87.7,1.3,90,85.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Delaware,1,89.4,1.89,91.9,87,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Florida,13,85.8,0.63,87.3,84.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Georgia,15,85.3,0.46,87.4,83.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Hawaii,33,82.1,-0.67,84.5,79.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Idaho,49,78.3,-2,81.2,75.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Illinois,22,83.5,-0.18,86.4,80.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Indiana,37,81.7,-0.81,83.8,79.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Iowa,35,81.8,-0.77,84,79.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Kansas,41,81.2,-0.98,82.5,80,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Kentucky,24,83.4,-0.21,85.8,81.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Louisiana,24,83.4,-0.21,87.2,79.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Maine,11,86.2,0.77,88.3,84.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Maryland,10,86.3,0.81,88.5,84.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Massachusetts,2,88.8,1.68,90.6,86.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Michigan,19,84.3,0.11,86.2,82.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Minnesota,29,82.7,-0.46,84.9,80.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Mississippi,29,82.7,-0.46,85.4,79.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Missouri,43,80.7,-1.16,83.6,77.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Montana,45,79.8,-1.47,81.9,77.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Nebraska,39,81.5,-0.88,83.3,79.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Nevada,17,84.6,0.21,87.7,81.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,New Hampshire,16,85,0.35,87.3,82.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,New Jersey,8,86.8,0.98,88.7,84.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,New Mexico,42,81,-1.05,83.2,78.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,New York,3,88,1.4,90,86.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,North Carolina,9,86.7,0.95,88.7,84.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,North Dakota,34,82,-0.7,84.2,79.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Ohio,18,84.4,0.14,86.4,82.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Oklahoma,39,81.5,-0.88,83.7,79.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Oregon,37,81.7,-0.81,84.2,79.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Pennsylvania,21,83.7,-0.11,85.8,81.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Rhode Island,5,87.6,1.26,89.9,85.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,South Carolina,7,86.9,1.02,88.8,85.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,South Dakota,47,78.8,-1.82,82.1,75.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Tennessee,14,85.4,0.49,88.5,82.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Texas,27,82.9,-0.39,85.1,80.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Utah,50,77.6,-2,79.3,75.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Vermont,32,82.2,-0.63,84.8,79.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Virginia,12,86,0.7,88.2,83.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Washington,35,81.8,-0.77,83.7,79.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,West Virginia,22,83.5,-0.18,86,81,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Wisconsin,20,84,0,86.9,81.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,Wyoming,48,78.5,-1.93,81.3,75.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,United States,,84,,84.5,83.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Some College,District of Columbia,,88.1,,92.4,83.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Alabama,22,86.4,-0.07,89.5,83.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Alaska,48,78.5,-2,82.5,74.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Arizona,43,81.6,-1.26,87.6,75.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Arkansas,41,82.4,-1.06,85.9,78.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,California,37,83.8,-0.72,86,81.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Colorado,4,89.6,0.72,91.2,88.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Connecticut,3,89.8,0.77,91.9,87.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Delaware,24,86.1,-0.15,89.4,82.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Florida,4,89.6,0.72,90.9,88.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Georgia,23,86.2,-0.12,88.7,83.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Hawaii,19,87.5,0.2,90.4,84.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Idaho,47,79.1,-1.88,82.8,75.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Illinois,40,82.8,-0.96,85.7,80,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Indiana,29,85.3,-0.35,87.3,83.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Iowa,27,85.9,-0.2,88.7,83,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Kansas,29,85.3,-0.35,86.9,83.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Kentucky,33,84.7,-0.49,87.7,81.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Louisiana,35,84.5,-0.54,87.4,81.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Maine,8,89.1,0.59,90.8,87.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Maryland,6,89.4,0.67,90.7,88.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Massachusetts,1,91.1,1.09,92.3,89.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Michigan,15,88.1,0.35,89.7,86.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Minnesota,20,87.4,0.17,90.2,84.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Mississippi,31,85.2,-0.37,88.8,81.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Missouri,36,84.3,-0.59,87.6,80.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Montana,10,88.8,0.52,97.5,80,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Nebraska,45,80.6,-1.51,83.7,77.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Nevada,42,81.8,-1.21,88.8,74.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,New Hampshire,9,88.9,0.54,91.4,86.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,New Jersey,18,87.7,0.25,89,86.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,New Mexico,50,69.7,-2,75.1,64.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,New York,12,88.3,0.4,90.5,86.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,North Carolina,16,88,0.32,90.2,85.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,North Dakota,21,87.1,0.1,91.6,82.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Ohio,14,88.2,0.37,89.8,86.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Oklahoma,38,83.5,-0.79,86.1,80.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Oregon,39,83.2,-0.86,86.8,79.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Pennsylvania,25,86,-0.17,88,84.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Rhode Island,7,89.3,0.64,91.4,87.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,South Carolina,11,88.4,0.42,90.8,85.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,South Dakota,44,81,-1.41,87.2,74.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Tennessee,2,91,1.06,94,88,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Texas,17,87.9,0.3,90.4,85.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Utah,49,76.9,-2,79.3,74.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Vermont,25,86,-0.17,89.9,82,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Virginia,12,88.3,0.4,90.2,86.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Washington,34,84.6,-0.52,86.7,82.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,West Virginia,32,85.1,-0.4,88.1,82.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Wisconsin,28,85.4,-0.32,89.6,81.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,Wyoming,46,79.4,-1.8,94.5,64.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,United States,,86.7,,87.1,86.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Suburban,District of Columbia,,,,0,0,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Alabama,31,86,-0.11,89.1,82.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Alaska,50,78.5,-2,82.5,74.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Arizona,43,83.4,-1.07,87.7,79.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Arkansas,24,86.6,0.11,89.5,83.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,California,38,84.7,-0.59,86.7,82.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Colorado,26,86.5,0.07,88.3,84.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Connecticut,16,87.7,0.52,90.5,84.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Delaware,18,87.3,0.37,90.3,84.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Florida,6,89.2,1.07,90.6,87.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Georgia,9,88.4,0.78,91,85.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Hawaii,46,82.3,-1.48,86.2,78.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Idaho,37,84.8,-0.56,87.7,82,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Illinois,28,86.4,0.04,89.5,83.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Indiana,45,82.5,-1.41,84.8,80.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Iowa,31,86,-0.11,88.8,83.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Kansas,24,86.6,0.11,88,85.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Kentucky,22,87,0.26,91.6,82.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Louisiana,35,85.3,-0.37,88.4,82.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Maine,5,89.4,1.15,92.7,86.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Maryland,7,89.1,1.04,91,87.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Massachusetts,13,88.1,0.67,90.5,85.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Michigan,19,87.2,0.33,89.5,84.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Minnesota,14,88,0.63,90.6,85.4,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Mississippi,9,88.4,0.78,92.5,84.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Missouri,11,88.3,0.74,91,85.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Montana,12,88.2,0.7,92.9,83.6,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Nebraska,34,85.4,-0.33,87.9,82.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Nevada,44,83.1,-1.18,86.2,80,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,New Hampshire,1,90.6,1.59,94,87.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,New Jersey,29,86.2,-0.04,89.2,83.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,New Mexico,41,83.5,-1.04,86.8,80.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,New York,8,88.7,0.89,90.2,87.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,North Carolina,17,87.4,0.41,89.9,84.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,North Dakota,21,87.1,0.3,90,84.1,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Ohio,15,87.8,0.56,90.1,85.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Oklahoma,47,82.1,-1.55,85,79.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Oregon,36,85.1,-0.44,87.8,82.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Pennsylvania,29,86.2,-0.04,88.3,84.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Rhode Island,26,86.5,0.07,89.5,83.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,South Carolina,33,85.7,-0.22,88.3,83.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,South Dakota,23,86.7,0.15,91,82.3,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Tennessee,3,90.1,1.41,92.9,87.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Texas,41,83.5,-1.04,86.1,80.9,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Utah,49,79.7,-2,82,77.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Vermont,40,83.8,-0.93,92.4,75.2,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Virginia,4,89.5,1.18,92.3,86.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Washington,39,84.5,-0.67,86.3,82.7,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,West Virginia,19,87.2,0.33,90.5,84,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Wisconsin,2,90.5,1.55,93.9,87,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,Wyoming,48,80.9,-2,84.3,77.5,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,United States,,86.3,,86.8,85.8,"CDC, Behavioral Risk Factor Surveillance System",2013
2014,2014 Annual,Cholesterol Check - Urban,District of Columbia,,89.3,,91.1,87.6,"CDC, Behavioral Risk Factor Surveillance System",2013
